Ciqual  AGB,Ciqual  code,Groupe d'aliment,Sous-groupe d'aliment,Nom Français,LCI Name,Ingredients,Score unique EF,Changement climatique,Appauvrissement de la couche d'ozone,Rayonnements ionisants,Formation photochimique d'ozone,Particules fines,Effets toxicologiques sur la santé humaine : substances non-cancérogènes,Effets toxicologiques sur la santé humaine : substances cancérogènes,Acidification terrestre et eaux douces,Eutrophisation eaux douces,Eutrophisation marine,Eutrophisation terrestre,Écotoxicité pour écosystèmes aquatiques d'eau douce,Utilisation du sol,Épuisement des ressources eau,Épuisement des ressources énergétiques,Épuisement des ressources minéraux
25583,25583,entrées et plats composés,feuilletées et autres entrées,"Nem ou Pâté impérial, au porc, cuit","Egg roll or Nem, with pork, cooked",Carotte,0.0040773751,0.014701646,1.9541203e-9,0.0035265071,0.000058585518,1.2263263e-9,7.6584289e-10,1.7338669e-11,0.00015455922,0.0000038861951,0.00012420879,0.00047802144,1.83268488,0.87825862,0.20924322,0.21622356,1.4813765e-7
25583,25583,entrées et plats composés,feuilletées et autres entrées,"Nem ou Pâté impérial, au porc, cuit","Egg roll or Nem, with pork, cooked",Blanc d'oeuf,0.019928082,0.11144402,5.1725087e-9,0.011663412,0.00031119049,2.2624885e-8,1.9669408e-9,1.2437113e-10,0.0032368248,0.000029307913,0.00070749113,0.014162897,3.00760268,7.9830738,0.16858787,0.63291824,3.8210542e-7
25583,25583,entrées et plats composés,feuilletées et autres entrées,"Nem ou Pâté impérial, au porc, cuit","Egg roll or Nem, with pork, cooked",Viande,0.20194503,1.396178,1.9041243e-7,0.5911807,0.0030006334,1.9379489e-7,1.2805556e-8,1.0062807e-9,0.027285628,0.0002336844,0.0063781119,0.11730854,19.4601711,79.233687,1.0706991,18.275142,0.0000047383964
25583,25583,entrées et plats composés,feuilletées et autres entrées,"Nem ou Pâté impérial, au porc, cuit","Egg roll or Nem, with pork, cooked",Haricot mungo,0.0042535294999999996,0.029116348,2.4118769e-9,0.0014271211,0.00012498252,7.9065067e-10,1.8800397e-9,8.1582982e-11,0.00012873856,0.0000093299826,0.00057378381,0.00049352889,0.577949413,8.4023416,0.0026810468,0.1923804,1.9598629e-7
25583,25583,entrées et plats composés,feuilletées et autres entrées,"Nem ou Pâté impérial, au porc, cuit","Egg roll or Nem, with pork, cooked",Champignon,0.053583240000000004,0.37735461,1.0504192e-8,0.012397044,0.0005187622,1.2284862e-8,1.77305e-9,9.4795473e-11,0.0011603014,0.000035247133,0.0009921336,0.004091095,3.7526621099999997,1.6976128,3.6619827,4.7144899,9.8088719e-7
25583,25583,entrées et plats composés,feuilletées et autres entrées,"Nem ou Pâté impérial, au porc, cuit","Egg roll or Nem, with pork, cooked",Oignons,0.0054265374,0.019238073,2.7676608e-9,0.0047301704,0.000088759365,1.7029344e-9,5.8727269e-10,2.5808063e-11,0.00021779087,0.0000054523349,0.00024916216,0.00079932719,0.44850588,1.9627902,0.32727001,0.27069133,2.9892397e-7
25583,25583,entrées et plats composés,feuilletées et autres entrées,"Nem ou Pâté impérial, au porc, cuit","Egg roll or Nem, with pork, cooked",Pâtes,0.050010321,0.36297229,2.7324217e-8,0.030042088,0.0015616005,2.8607986e-8,1.2328581e-8,2.9187452e-10,0.0042647722,0.0001453768,0.0036927953,0.016383023,2.7046245000000004,45.475832,0.27131312,4.0191225,0.0000020592211
25583,25583,entrées et plats composés,feuilletées et autres entrées,"Nem ou Pâté impérial, au porc, cuit","Egg roll or Nem, with pork, cooked",Farine de riz,0.16310309,0.42276623,2.2040922e-8,0.017327234,0.0015378554,2.9605031e-8,1.177553e-7,2.124855e-10,0.0048590885,0.00008279785,0.0037186662,0.018783523,10.2171768,10.777552,13.54063,2.7953513,0.0000023108591
25583,25583,entrées et plats composés,feuilletées et autres entrées,"Nem ou Pâté impérial, au porc, cuit","Egg roll or Nem, with pork, cooked",Autres étapes,0.098659107,0.57907033,9.0094179e-8,1.15861264,0.0017468556900000001,3.61863546e-8,7.9553864e-9,3.5040527e-10,0.0030830254,0.000128129387,0.00151417402,0.009229731599999999,2.8133346799999996,9.3230977,0.18467325,29.9297293,0.00000687155184
25584,25584,entrées et plats composés,feuilletées et autres entrées,"Nem ou Pâté impérial, aux crevettes et/ou au crabe, cuit","Egg roll or Nem, with shrimp and/or crab, cooked",Carotte,0.0040773751,0.014701646,1.9541203e-9,0.0035265071,0.000058585518,1.2263263e-9,7.6584289e-10,1.7338669e-11,0.00015455922,0.0000038861951,0.00012420879,0.00047802144,1.83268488,0.87825862,0.20924322,0.21622356,1.4813765e-7
25584,25584,entrées et plats composés,feuilletées et autres entrées,"Nem ou Pâté impérial, aux crevettes et/ou au crabe, cuit","Egg roll or Nem, with shrimp and/or crab, cooked",Blanc d'oeuf,0.019928082,0.11144402,5.1725087e-9,0.011663412,0.00031119049,2.2624885e-8,1.9669408e-9,1.2437113e-10,0.0032368248,0.000029307913,0.00070749113,0.014162897,3.00760268,7.9830738,0.16858787,0.63291824,3.8210542e-7
25584,25584,entrées et plats composés,feuilletées et autres entrées,"Nem ou Pâté impérial, aux crevettes et/ou au crabe, cuit","Egg roll or Nem, with shrimp and/or crab, cooked",Viande,0.20194503,1.396178,1.9041243e-7,0.5911807,0.0030006334,1.9379489e-7,1.2805556e-8,1.0062807e-9,0.027285628,0.0002336844,0.0063781119,0.11730854,19.4601711,79.233687,1.0706991,18.275142,0.0000047383964
25584,25584,entrées et plats composés,feuilletées et autres entrées,"Nem ou Pâté impérial, aux crevettes et/ou au crabe, cuit","Egg roll or Nem, with shrimp and/or crab, cooked",Haricot mungo,0.0042535294999999996,0.029116348,2.4118769e-9,0.0014271211,0.00012498252,7.9065067e-10,1.8800397e-9,8.1582982e-11,0.00012873856,0.0000093299826,0.00057378381,0.00049352889,0.577949413,8.4023416,0.0026810468,0.1923804,1.9598629e-7
25584,25584,entrées et plats composés,feuilletées et autres entrées,"Nem ou Pâté impérial, aux crevettes et/ou au crabe, cuit","Egg roll or Nem, with shrimp and/or crab, cooked",Champignon,0.053583240000000004,0.37735461,1.0504192e-8,0.012397044,0.0005187622,1.2284862e-8,1.77305e-9,9.4795473e-11,0.0011603014,0.000035247133,0.0009921336,0.004091095,3.7526621099999997,1.6976128,3.6619827,4.7144899,9.8088719e-7
25584,25584,entrées et plats composés,feuilletées et autres entrées,"Nem ou Pâté impérial, aux crevettes et/ou au crabe, cuit","Egg roll or Nem, with shrimp and/or crab, cooked",Oignons,0.0054265374,0.019238073,2.7676608e-9,0.0047301704,0.000088759365,1.7029344e-9,5.8727269e-10,2.5808063e-11,0.00021779087,0.0000054523349,0.00024916216,0.00079932719,0.44850588,1.9627902,0.32727001,0.27069133,2.9892397e-7
25584,25584,entrées et plats composés,feuilletées et autres entrées,"Nem ou Pâté impérial, aux crevettes et/ou au crabe, cuit","Egg roll or Nem, with shrimp and/or crab, cooked",Pâtes,0.050010321,0.36297229,2.7324217e-8,0.030042088,0.0015616005,2.8607986e-8,1.2328581e-8,2.9187452e-10,0.0042647722,0.0001453768,0.0036927953,0.016383023,2.7046245000000004,45.475832,0.27131312,4.0191225,0.0000020592211
25584,25584,entrées et plats composés,feuilletées et autres entrées,"Nem ou Pâté impérial, aux crevettes et/ou au crabe, cuit","Egg roll or Nem, with shrimp and/or crab, cooked",Farine de riz,0.16310309,0.42276623,2.2040922e-8,0.017327234,0.0015378554,2.9605031e-8,1.177553e-7,2.124855e-10,0.0048590885,0.00008279785,0.0037186662,0.018783523,10.2171768,10.777552,13.54063,2.7953513,0.0000023108591
25584,25584,entrées et plats composés,feuilletées et autres entrées,"Nem ou Pâté impérial, aux crevettes et/ou au crabe, cuit","Egg roll or Nem, with shrimp and/or crab, cooked",Autres étapes,0.098659107,0.57907033,9.0094179e-8,1.15861264,0.0017468556900000001,3.61863546e-8,7.9553864e-9,3.5040527e-10,0.0030830254,0.000128129387,0.00151417402,0.009229731599999999,2.8133346799999996,9.3230977,0.18467325,29.9297293,0.00000687155184
22502,22502,"viandes, œufs, poissons",œufs,"Oeuf, brouillé, avec matière grasse","Egg, scrambled, with added fat",Beurre,0.08884285700000001,0.94656228,2.1640023e-8,0.066039933,0.0015428038,7.2524753e-8,1.2413426e-8,5.2516404e-10,0.010741172,0.00010386656,0.0034688725,0.046696582,10.5711359,56.049687,0.30706004,2.7538792,0.0000023905417
22502,22502,"viandes, œufs, poissons",œufs,"Oeuf, brouillé, avec matière grasse","Egg, scrambled, with added fat",Œuf de poule,0.53660614,3.000868,1.3928084e-7,0.31406226,0.008379468,6.0922332e-7,5.2964079e-8,3.348958e-9,0.087158416,0.0007891781,0.019050709,0.38136624,80.98612,214.9613,4.5395882,17.042674,0.000010289004
22502,22502,"viandes, œufs, poissons",œufs,"Oeuf, brouillé, avec matière grasse","Egg, scrambled, with added fat",Autres étapes,0.060971940999999995,0.57207543,8.5883249e-8,0.41516799,0.0016224001,3.0199895e-8,4.0707761e-9,2.7891339e-10,0.0020788296,0.00011858739,0.00092319561,0.0062539571,3.1434668500000003,10.384382,0.10984734,13.782309,0.0000042112666
25052,25052,entrées et plats composés,plats composés,Gratin d'aubergine,Eggplant au gratin (oven grilled),Aubergine,0.013730408999999999,0.065835743,7.3616121e-9,0.0085517087,0.00031490432,5.7529735e-9,1.4192326e-9,9.1340843e-11,0.00069216004,0.000013494288,0.00041711712,0.0030508559,0.77916685,2.182212,0.75925708,0.91727495,5.662877e-7
25052,25052,entrées et plats composés,plats composés,Gratin d'aubergine,Eggplant au gratin (oven grilled),Emmental,0.060299441,0.64356928,2.0671624e-8,0.050385662,0.0010685785,5.0161319e-8,8.028569e-9,3.5048632e-10,0.0070007198,0.000085609251,0.002342234,0.030101321,6.8379214,36.118752,0.21613361,2.4215658,0.0000014049446
25052,25052,entrées et plats composés,plats composés,Gratin d'aubergine,Eggplant au gratin (oven grilled),Lait demi-écremé,0.016645506,0.18074287,4.7948165e-9,0.0095355406,0.00028930932,1.3721684e-8,2.3191743e-9,9.883507e-11,0.0020189723,0.000019320823,0.00065012914,0.0087554638,1.9922616,10.527726,0.057013772,0.50018568,3.8818097e-7
25052,25052,entrées et plats composés,plats composés,Gratin d'aubergine,Eggplant au gratin (oven grilled),Tomate,0.010272870000000002,0.064621267,8.7990224e-9,0.01054837,0.0002246768,4.3313436e-9,3.0330802e-9,9.0230999e-11,0.00050519654,0.0000090167291,0.00026068923,0.0018265238,0.49137777000000005,-0.83853729,0.41544566,1.0995854,6.7541831e-7
25052,25052,entrées et plats composés,plats composés,Gratin d'aubergine,Eggplant au gratin (oven grilled),Courgette,0.01363163,0.065362104,7.3086509e-9,0.0084901856,0.00031263882,5.7115852e-9,1.4090223e-9,9.0683715e-11,0.00068718047,0.000013397207,0.00041411628,0.0030289073,0.7735613400000001,2.1665126,0.7537948,0.91067585,5.6221369e-7
25052,25052,entrées et plats composés,plats composés,Gratin d'aubergine,Eggplant au gratin (oven grilled),Autres étapes,0.07575596600000001,0.5763877399999999,7.042269000000001e-8,0.71829761,0.00151487331,2.7448612699999997e-8,6.3257762e-9,2.5248211999999997e-10,0.0025073349,0.000069750138,0.0012268392499999998,0.0075451079,1.9424508999999999,4.5386171,0.18425397999999998,22.7287486,0.00000416592079
18352,18352,boissons,boissons sans alcool,"Boisson énergisante, sucrée","Energy drink, with sugar",Sucre blanc,0.014701129,0.066366135,5.0405373e-9,0.0040249873,0.00026254432,1.4981041e-8,7.5956046e-10,5.2207037e-11,0.0021557218,0.000017900478,0.00068914558,0.009194519,1.0564252600000001,4.0830685,0.28305261,0.67229041,5.5398343e-7
18352,18352,boissons,boissons sans alcool,"Boisson énergisante, sucrée","Energy drink, with sugar",Autres étapes,0.06473171324,0.40464026191999997,8.05247185526e-7,0.24731346579,0.00120652029387,1.9268505576000003e-8,2.821572562e-9,1.998093275e-10,0.0014997095188,0.00005711523601,0.00038926726706,0.0037305633625,1.42630388055,1.806465427,0.143011743,10.8916722308,0.000020966686307900002
18353,18353,boissons,boissons sans alcool,"Boisson énergisante, non sucrée, avec édulcorants","Energy drink, without sugar and with artificial sweetener(s)",Sucre blanc,0.014701129,0.066366135,5.0405373e-9,0.0040249873,0.00026254432,1.4981041e-8,7.5956046e-10,5.2207037e-11,0.0021557218,0.000017900478,0.00068914558,0.009194519,1.0564252600000001,4.0830685,0.28305261,0.67229041,5.5398343e-7
18353,18353,boissons,boissons sans alcool,"Boisson énergisante, non sucrée, avec édulcorants","Energy drink, without sugar and with artificial sweetener(s)",Autres étapes,0.06473171324,0.40464026191999997,8.05247185526e-7,0.24731346579,0.00120652029387,1.9268505576000003e-8,2.821572562e-9,1.998093275e-10,0.0014997095188,0.00005711523601,0.00038926726706,0.0037305633625,1.42630388055,1.806465427,0.143011743,10.8916722308,0.000020966686307900002
7257,7257,produits céréaliers,pains et viennoiseries,"Muffin anglais, petit pain spécial, préemballé","English muffin, prepacked",Beurre,0.053246559,0.56730711,1.2969605e-8,0.039579988,0.000924655,4.3466562e-8,7.43979e-9,3.1474875e-10,0.006437551,0.00006225078,0.0020790138,0.027986856,6.3356428000000005,33.592492,0.18403157,1.6504939,0.0000014327333
7257,7257,produits céréaliers,pains et viennoiseries,"Muffin anglais, petit pain spécial, préemballé","English muffin, prepacked",Jaune d'œuf,0.01784989,0.099822119,4.6330956e-9,0.010447097,0.00027873811,2.0265458e-8,1.7618191e-9,1.1140113e-10,0.0028992738,0.000026251548,0.00063371069,0.012685925,2.69395588,7.1505619,0.15100675,0.5669146,3.422577e-7
7257,7257,produits céréaliers,pains et viennoiseries,"Muffin anglais, petit pain spécial, préemballé","English muffin, prepacked",Lait demi-écremé,0.026257772000000002,0.28511629,7.563675e-9,0.015042021,0.00045637652,2.1645534e-8,3.6584259e-9,1.5590927e-10,0.0031848665,0.000030478002,0.0010255586,0.013811474,3.14273122,16.607163,0.089937465,0.78902747,6.1234349e-7
7257,7257,produits céréaliers,pains et viennoiseries,"Muffin anglais, petit pain spécial, préemballé","English muffin, prepacked",Graine de sésame,0.017980107,0.078651872,7.6037211e-9,0.0024942893,0.00046527597,1.4382891e-8,5.1002717e-9,2.2513043e-10,0.0022119321,0.000050759449,0.0016179653,0.0094367606,0.64288575,21.232402,0.054999696,0.59915431,6.7355491e-7
7257,7257,produits céréaliers,pains et viennoiseries,"Muffin anglais, petit pain spécial, préemballé","English muffin, prepacked",Farine de blé,0.052905124000000005,0.37744712,2.4158858e-8,0.039024808,0.0011474908,3.8047256e-8,2.3765285e-9,6.0377257e-10,0.0058745971,0.000086826971,0.0039533572,0.025367221,7.5637236,51.388873,0.1713069,2.6812355,0.0000017811781
7257,7257,produits céréaliers,pains et viennoiseries,"Muffin anglais, petit pain spécial, préemballé","English muffin, prepacked",Autres étapes,0.05986976000000001,0.55614945,4.6460291000000004e-8,0.441131147,0.0013196139799999998,2.65251596e-8,5.4941607e-9,1.91855321e-10,0.0022838353000000002,0.000043483248,0.00113105939,0.0063634048999999995,1.90939335,4.2210595,0.235236512,16.9247679,0.00000142797195
7256,7256,produits céréaliers,pains et viennoiseries,"Muffin anglais, complet, petit pain spécial, préemballé","English muffin, wholewheat flour, prepacked",Farine de blé,0.05747054,0.4100187,2.6243632e-8,0.042392431,0.0012465128,4.1330522e-8,2.5816097e-9,6.5587477e-10,0.0063815421,0.000094319654,0.0042945098,0.02755627,8.2164307,55.823446,0.18608973,2.9126112,0.0000019348838
7256,7256,produits céréaliers,pains et viennoiseries,"Muffin anglais, complet, petit pain spécial, préemballé","English muffin, wholewheat flour, prepacked",Autres étapes,0.060011047,0.5562783600000001,4.6469065e-8,0.441178077,0.0013200505099999998,2.65321891e-8,5.5006102e-9,1.92397301e-10,0.0022845655000000003,0.000043577863999999996,0.00113120031,0.0063647417999999996,1.90991944,4.2215678,0.252368823,16.9270219,0.00000142862108
25089,25089,"viandes, œufs, poissons",autres produits à base de viande,Cordon bleu de volaille,Escalope cordon bleu (topped with a ham slice and Gruyere sauce),Viande de poulet sans os,0.63213538,4.8571148,2.7982597e-7,0.35921184,0.012757949,5.767696e-7,6.7377823e-8,4.3540604e-9,0.07949373,0.001103439,0.021413337,0.33340811,107.883026,231.90297,5.0765155,35.269056,0.000019585638
25089,25089,"viandes, œufs, poissons",autres produits à base de viande,Cordon bleu de volaille,Escalope cordon bleu (topped with a ham slice and Gruyere sauce),Fromage fondu,0.046666393,0.49943743,1.5727475e-8,0.036335678,0.0008147158,3.7323903e-8,6.3450463e-9,2.7163067e-10,0.0054844124,0.000068713237,0.0018395126,0.023572581,5.3822175,28.164844,0.17891326,1.7370704,0.0000011176068
25089,25089,"viandes, œufs, poissons",autres produits à base de viande,Cordon bleu de volaille,Escalope cordon bleu (topped with a ham slice and Gruyere sauce),Farine de blé,0.014671525,0.10467275,6.6996779e-9,0.010822268,0.00031821946,1.0551176e-8,6.5905333e-10,1.674368e-10,0.0016291295,0.000024078652,0.0010963358,0.0070347783,2.09755414,14.251042,0.04750643,0.74355397,4.9395213e-7
25089,25089,"viandes, œufs, poissons",autres produits à base de viande,Cordon bleu de volaille,Escalope cordon bleu (topped with a ham slice and Gruyere sauce),Autres étapes,0.10561723,0.74308705,7.817736199999999e-8,1.1470602,0.00197422765,3.51129178e-8,7.4448849999999996e-9,3.3263373e-10,0.0032437305,0.00008697240099999999,0.0013616769,0.008688069900000001,2.5986297599999997,4.8804835,0.291933066,32.8225813,0.0000063777462100000005
25460,25460,entrées et plats composés,"pizzas, tartes et crêpes salées",Fajitas,Fajitas,Huile combinée (mélange d'huile d'olive et d'huile de graines),0.029931427,0.15324961,1.7139852e-8,0.010931023,0.00069778834,1.9957644e-8,6.9397456e-9,3.5766379e-10,0.0028835395,0.000056173092,0.0018743869,0.012380521,4.40756577,33.102578,0.42198173,1.3777901,8.6577098e-7
25460,25460,entrées et plats composés,"pizzas, tartes et crêpes salées",Fajitas,Fajitas,Viande de poulet sans os,0.17891413,1.3747157,7.9199522e-8,0.10166821,0.0036108994,1.6324388e-7,1.9070036e-8,1.2323356e-9,0.022499217,0.00031230783,0.0060606457,0.094364946,30.5342779,65.63581,1.436813,9.9822484,0.0000055433495
25460,25460,entrées et plats composés,"pizzas, tartes et crêpes salées",Fajitas,Fajitas,Oignons,0.0047856078,0.016965859,2.4407717e-9,0.0041714889,0.000078275976,1.5018004e-9,5.1790977e-10,2.2759867e-11,0.00019206754,0.0000048083583,0.00021973356,0.00070491847,0.39553275,1.7309646,0.28861607,0.23871991,2.6361799e-7
25460,25460,entrées et plats composés,"pizzas, tartes et crêpes salées",Fajitas,Fajitas,Poivre,0.0086645622,0.090642591,5.3908142e-9,0.010236075,0.0002773795,3.7206556e-9,9.8335623e-10,2.7663126e-11,0.00048532706,0.000032162758,0.00019136777,0.0011390458,0.535615741,0.6031683,0.1472454,1.0638348,5.2688662e-7
25460,25460,entrées et plats composés,"pizzas, tartes et crêpes salées",Fajitas,Fajitas,Tomate,0.0077009303,0.048442537,6.5960787e-9,0.0079074556,0.00016842619,3.2469384e-9,2.2737112e-9,6.7640557e-11,0.00037871436,0.0000067592799,0.00019542247,0.001369231,0.3683553,-0.62859915,0.31143372,0.82429064,5.0631901e-7
25460,25460,entrées et plats composés,"pizzas, tartes et crêpes salées",Fajitas,Fajitas,Farine de blé,0.021032013,0.15005111,9.6041625e-9,0.015514003,0.00045617587,1.5125385e-8,9.4477008e-10,2.40025e-10,0.0023353996,0.000034517374,0.0015716258,0.010084538,3.00689839,20.42924,0.068101703,1.065904,7.0809323e-7
25460,25460,entrées et plats composés,"pizzas, tartes et crêpes salées",Fajitas,Fajitas,Autres étapes,0.09861461499999999,0.57902974,9.009141600000001e-8,1.15859786,0.0017467182300000001,3.6184141e-8,7.9533554e-9,3.502346e-10,0.0030827954000000003,0.000128099592,0.00151412964,0.0092293105,2.8131690099999997,9.3229376,0.179278158,29.9290194,0.00000687134742
25571,25571,entrées et plats composés,plats composés,"Falafel ou Boulette de pois-chiche et/ou fève, frite",Falafel,Fèves,0.0052721993,0.036089367,2.9894927e-9,0.0017688997,0.00015491435,9.8000211e-10,2.3302869e-9,1.0112114e-10,0.00015956992,0.000011564403,0.00071119822,0.00061172319,0.716361427,10.414603,0.0033231256,0.23845322,2.4292268e-7
25571,25571,entrées et plats composés,plats composés,"Falafel ou Boulette de pois-chiche et/ou fève, frite",Falafel,Pois chiches,0.019951703999999997,0.12124572,1.6919063e-8,0.0073510152,0.00083519016,4.8710192e-9,9.5867098e-10,3.1844737e-10,0.0012827036,0.00006361897,0.0023365694,0.004272823,3.8695925,31.567597,0.16620372,0.94446355,3.6853873e-7
25571,25571,entrées et plats composés,plats composés,"Falafel ou Boulette de pois-chiche et/ou fève, frite",Falafel,Coriandre,0.001814532,0.013373288,1.4487815e-9,0.00061508224,0.000073223918,7.2310426e-10,2.6327315e-10,7.1368632e-12,0.00011374265,0.0000021429892,0.00010488041,0.0003654635,0.58979941,0.26255978,0.030254384,0.14995978,1.2669973e-7
25571,25571,entrées et plats composés,plats composés,"Falafel ou Boulette de pois-chiche et/ou fève, frite",Falafel,Huile d'olive,0.035508298,0.045193434,1.3161984e-8,0.0085286696,0.00066480332,1.9720954e-8,1.4912821e-8,3.0671229e-10,0.0028163814,0.000038561285,0.0012980798,0.01176692,4.13988942,42.608011,1.4520039,1.2845836,0.0000014135082
25571,25571,entrées et plats composés,plats composés,"Falafel ou Boulette de pois-chiche et/ou fève, frite",Falafel,Oignons,0.0068365826,0.024236942,3.4868168e-9,0.0059592698,0.00011182282,2.1454292e-9,7.398711e-10,3.2514095e-11,0.00027438219,0.0000068690833,0.00031390508,0.0010070264,0.56504679,2.4728065,0.41230867,0.34102845,3.7659713e-7
25571,25571,entrées et plats composés,plats composés,"Falafel ou Boulette de pois-chiche et/ou fève, frite",Falafel,Farine de blé,0.0026798855,0.019119416,1.2237562e-9,0.0019767843,0.000058125635,1.9272668e-9,1.2038199e-10,3.0583831e-11,0.0002975751,0.0000043981816,0.00020025555,0.0012849653,0.383137057,2.6030805,0.0086774751,0.13581679,9.0224782e-8
25571,25571,entrées et plats composés,plats composés,"Falafel ou Boulette de pois-chiche et/ou fève, frite",Falafel,Autres étapes,0.07592084900000001,0.57653817,7.0432929e-8,0.71835238,0.00151538274,2.74568162e-8,6.3333027e-9,2.5311461000000003e-10,0.0025081870000000003,0.000069860556,0.0012270037100000001,0.007546668100000001,1.9430648499999998,4.5392103,0.204247554,22.7313792,0.00000416667833
19539,19539,lait et produits laitiers,produits laitiers frais et assimilés,"Lait fermenté ou spécialité laitière type yaourt, aromatisé, sucré, au bifidus","Fermented milk or dairy specialty, yogurt type, flavoured, with sugar, with bifidus",Lait demi-écremé,0.078580545,0.85325568,2.2635496e-8,0.045015631,0.001365779,6.4777689e-8,1.0948419e-8,4.665832e-10,0.0095312176,0.000091210249,0.0030691468,0.041333024,9.4051211,49.699566,0.26915212,2.3612897,0.0000018325349
19539,19539,lait et produits laitiers,produits laitiers frais et assimilés,"Lait fermenté ou spécialité laitière type yaourt, aromatisé, sucré, au bifidus","Fermented milk or dairy specialty, yogurt type, flavoured, with sugar, with bifidus",Sucre blanc,0.011330972,0.051152043,3.8850202e-9,0.0031022799,0.0002023574,1.1546715e-8,5.8543516e-10,4.0238844e-11,0.0016615338,0.000013796886,0.00053116253,0.0070867232,0.81424525,3.1470462,0.21816427,0.51817132,4.269856e-7
19539,19539,lait et produits laitiers,produits laitiers frais et assimilés,"Lait fermenté ou spécialité laitière type yaourt, aromatisé, sucré, au bifidus","Fermented milk or dairy specialty, yogurt type, flavoured, with sugar, with bifidus",Autres étapes,0.092683278,0.54162665,8.16806079e-7,0.6311202,0.00154104655,2.7569380899999998e-8,6.5606844999999995e-9,2.94971384e-10,0.0025743268,0.000081355494,0.00122384331,0.0075887360000000004,2.1065989700000003,4.491098,0.17057976400000002,20.2519896,0.00002172401316
19546,19546,lait et produits laitiers,produits laitiers frais et assimilés,"Lait fermenté ou spécialité laitière type yaourt, nature, au bifidus","Fermented milk or dairy specialty, yogurt type, plain, with bifidus",Lait,0.062310317,0.60430999,1.0273454e-8,0.010094876,0.0013352609,4.3061845e-8,1.2914899e-8,4.921474e-11,0.0068455952,0.000047025951,0.0085793848,0.029967858,0.395492736,62.121609,0.013914466,1.0624612,1.9233808e-8
19546,19546,lait et produits laitiers,produits laitiers frais et assimilés,"Lait fermenté ou spécialité laitière type yaourt, nature, au bifidus","Fermented milk or dairy specialty, yogurt type, plain, with bifidus",Lait demi-écremé,0.088204454,0.95775554,2.5407708e-8,0.050528782,0.0015330486,7.2711136e-8,1.2289293e-8,5.2372654e-10,0.010698524,0.00010238094,0.003445031,0.046395159,10.556984199999999,55.786367,0.30211569,2.6504814,0.000002056969
19546,19546,lait et produits laitiers,produits laitiers frais et assimilés,"Lait fermenté ou spécialité laitière type yaourt, nature, au bifidus","Fermented milk or dairy specialty, yogurt type, plain, with bifidus",Autres étapes,0.092683278,0.54162665,8.16806079e-7,0.6311202,0.00154104655,2.7569380899999998e-8,6.5606844999999995e-9,2.94971384e-10,0.0025743268,0.000081355494,0.00122384331,0.0075887360000000004,2.1065989700000003,4.491098,0.17057976400000002,20.2519896,0.00002172401316
19542,19542,lait et produits laitiers,produits laitiers frais et assimilés,"Lait fermenté ou spécialité laitière type yaourt, aux fruits, sucré, au bifidus","Fermented milk or dairy specialty, yogurt type, with fruits, with sugar, with bifidus",Lait,0.077662134,0.75319796,1.2804594e-8,0.01258202,0.0016642383,5.3671285e-8,1.609683e-8,6.134011e-11,0.0085321911,0.000058612055,0.010693146,0.037351244,0.49293297599999997,77.426933,0.017342668,1.3242269,2.3972572e-8
19542,19542,lait et produits laitiers,produits laitiers frais et assimilés,"Lait fermenté ou spécialité laitière type yaourt, aux fruits, sucré, au bifidus","Fermented milk or dairy specialty, yogurt type, with fruits, with sugar, with bifidus",Lait demi-écremé,0.067234927,0.7300609,1.9367337e-8,0.038516183,0.0011685851,5.5424955e-8,9.3676644e-9,3.9921698e-10,0.0081550811,0.000078041129,0.0026260171,0.035365279,8.0471906,42.523842,0.23029139,2.020362,0.0000015679498
19542,19542,lait et produits laitiers,produits laitiers frais et assimilés,"Lait fermenté ou spécialité laitière type yaourt, aux fruits, sucré, au bifidus","Fermented milk or dairy specialty, yogurt type, with fruits, with sugar, with bifidus",Fraise,0.035866435,0.099566478,1.0284525e-7,0.015897442,0.0005831123,1.4866615e-8,5.4743997e-9,2.4028669e-10,0.0013645941,0.000020445836,0.00087072286,0.0053887349,28.921205,17.358051,1.3494705,1.5235685,8.5507755e-7
19542,19542,lait et produits laitiers,produits laitiers frais et assimilés,"Lait fermenté ou spécialité laitière type yaourt, aux fruits, sucré, au bifidus","Fermented milk or dairy specialty, yogurt type, with fruits, with sugar, with bifidus",Autres étapes,0.092683278,0.54162665,8.16806079e-7,0.6311202,0.00154104655,2.7569380899999998e-8,6.5606844999999995e-9,2.94971384e-10,0.0025743268,0.000081355494,0.00122384331,0.0075887360000000004,2.1065989700000003,4.491098,0.17057976400000002,20.2519896,0.00002172401316
25038,25038,entrées et plats composés,plats composés,"Gratin ou cassolette de poisson et / ou fruits de mer, cuit","Fish and shrimp 'au gratin', previously frozen",Autres étapes,1.4086899,8.8951522,0.0000015973004,1.5308667,0.14427319,0.0000016014668,4.6130776e-8,5.5697981e-9,0.21359826,0.0010070848,0.054063423,0.59279514,44.087969,147.99308,1.1305064,134.67511,0.000038018401
25154,25154,entrées et plats composés,plats composés,Gratin de poisson et purée ou brandade aux pommes de terre ou parmentier de poisson,Fish brandade or fish shepherd's pie,Morue,1.299363,7.2568512,0.0000016235246,0.45040905,0.15774254,0.0000017181723,2.5237741e-8,4.8730475e-9,0.22769319,0.00025345544,0.055132285,0.60337803,26.515595499999996,16.334416,0.2103146,99.704422,0.000024141493
