Code AGB,Code CIQUAL,Groupe d'aliment,Sous-groupe d'aliment,Nom du Produit en Français,LCI Name,Score unique EF - Agriculture,Score unique EF - Transformation,Score unique EF - Emballage,Score unique EF - Transport,Score unique EF - Supermarché et distribution,Score unique EF - Consommation,Changement climatique - Agriculture,Changement climatique - Transformation,Changement climatique - Emballage,Changement climatique - Transport,Changement climatique - Supermarché et distribution,Changement climatique - Consommation,Appauvrissement de la couche d'ozone - Agriculture,Appauvrissement de la couche d'ozone - Transformation,Appauvrissement de la couche d'ozone - Emballage,Appauvrissement de la couche d'ozone - Transport,Appauvrissement de la couche d'ozone - Supermarché et distribution,Appauvrissement de la couche d'ozone - Consommation,Rayonnements ionisants - Agriculture,Rayonnements ionisants - Transformation,Rayonnements ionisants - Emballage,Rayonnements ionisants - Transport,Rayonnements ionisants - Supermarché et distribution,Rayonnements ionisants - Consommation,Formation photochimique d'ozone - Agriculture,Formation photochimique d'ozone - Transformation,Formation photochimique d'ozone - Emballage,Formation photochimique d'ozone - Transport,Formation photochimique d'ozone - Supermarché et distribution,Formation photochimique d'ozone - Consommation,Particules fines - Agriculture,Particules fines - Transformation,Particules fines - Emballage,Particules fines - Transport,Particules fines - Supermarché et distribution,Particules fines - Consommation,Effets toxicologiques sur la santé humaine : substances non-cancérogènes - Agriculture,Effets toxicologiques sur la santé humaine : substances non-cancérogènes - Transformation,Effets toxicologiques sur la santé humaine : substances non-cancérogènes - Emballage,Effets toxicologiques sur la santé humaine : substances non-cancérogènes - Transport,Effets toxicologiques sur la santé humaine : substances non-cancérogènes - Supermarché et distribution,Effets toxicologiques sur la santé humaine : substances non-cancérogènes - Consommation,Effets toxicologiques sur la santé humaine : substances cancérogènes - Agriculture,Effets toxicologiques sur la santé humaine : substances cancérogènes - Transformation,Effets toxicologiques sur la santé humaine : substances cancérogènes - Emballage,Effets toxicologiques sur la santé humaine : substances cancérogènes - Transport,Effets toxicologiques sur la santé humaine : substances cancérogènes - Supermarché et distribution,Effets toxicologiques sur la santé humaine : substances cancérogènes - Consommation,Acidification terrestre et eaux douces - Agriculture,Acidification terrestre et eaux douces - Transformation,Acidification terrestre et eaux douces - Emballage,Acidification terrestre et eaux douces - Transport,Acidification terrestre et eaux douces - Supermarché et distribution,Acidification terrestre et eaux douces - Consommation,Eutrophisation eaux douces - Agriculture,Eutrophisation eaux douces - Transformation,Eutrophisation eaux douces - Emballage,Eutrophisation eaux douces - Transport,Eutrophisation eaux douces - Supermarché et distribution,Eutrophisation eaux douces - Consommation,Eutrophisation marine  - Agriculture,Eutrophisation marine  - Transformation,Eutrophisation marine  - Emballage,Eutrophisation marine  - Transport,Eutrophisation marine  - Supermarché et distribution,Eutrophisation marine  - Consommation,Eutrophisation terrestre - Agriculture,Eutrophisation terrestre - Transformation,Eutrophisation terrestre - Emballage,Eutrophisation terrestre - Transport,Eutrophisation terrestre - Supermarché et distribution,Eutrophisation terrestre - Consommation,Écotoxicité pour écosystèmes aquatiques d'eau douce - Agriculture,Écotoxicité pour écosystèmes aquatiques d'eau douce - Transformation,Écotoxicité pour écosystèmes aquatiques d'eau douce - Emballage,Écotoxicité pour écosystèmes aquatiques d'eau douce - Transport,Écotoxicité pour écosystèmes aquatiques d'eau douce - Supermarché et distribution,Écotoxicité pour écosystèmes aquatiques d'eau douce - Consommation,Utilisation du sol - Agriculture,Utilisation du sol - Transformation,Utilisation du sol - Emballage,Utilisation du sol - Transport,Utilisation du sol - Supermarché et distribution,Utilisation du sol - Consommation,Épuisement des ressources eau - Agriculture,Épuisement des ressources eau - Transformation,Épuisement des ressources eau - Emballage,Épuisement des ressources eau - Transport,Épuisement des ressources eau - Supermarché et distribution,Épuisement des ressources eau - Consommation,Épuisement des ressources énergétiques - Agriculture,Épuisement des ressources énergétiques - Transformation,Épuisement des ressources énergétiques - Emballage,Épuisement des ressources énergétiques - Transport,Épuisement des ressources énergétiques - Supermarché et distribution,Épuisement des ressources énergétiques - Consommation,Épuisement des ressources minéraux - Agriculture,Épuisement des ressources minéraux - Transformation,Épuisement des ressources minéraux - Emballage,Épuisement des ressources minéraux - Transport,Épuisement des ressources minéraux - Supermarché et distribution,Épuisement des ressources minéraux - Consommation,DQR - Global,DQR - P,DQR - TiR,DQR - GR,DQR - TeR
12112,12112,lait et produits laitiers,fromages,Abondance,"Abondance cheese, from cow's milk",0.46489872,0.043421334,0.021566061,0.016456344,0.0089059516,0.002442269,5.0527045,0.40542878,0.26233269,0.21100323,0.035969873,0.0066736979,1.0601353e-7,6.7848093e-8,6.2748189e-9,5.1072373e-8,2.5544527e-9,7.1115194e-10,0.17703349,0.26644054,0.02634091,0.013449375,0.14616274,0.04227436,0.008010324,0.0010496856,0.0007144084,0.00070619892,0.000068118688,0.000019222376,3.864052e-7,3.9504507e-8,6.899141e-9,1.3341413e-8,1.4339341e-9,4.0999127e-10,6.5962115e-8,2.0234302e-9,7.8095988e-10,1.4818494e-9,3.7951591e-10,1.0814384e-10,2.7910607e-9,1.8277919e-10,6.4590492e-11,8.1167394e-11,2.4142758e-11,6.823398e-12,0.057655745,0.0017384347,0.00082463665,0.00075391684,0.00014222058,0.000040490366,0.00054500039,0.000036055083,0.000065377476,0.000015645112,0.0000081106689,0.0000022997207,0.018643716,0.00038043396,0.000178192,0.00021203289,0.000031227072,0.0000088895404,0.25139061,0.0039003596,0.001690741,0.0022991368,0.00024555188,0.00006928173,56.850354,1.07400512,0.48699017999999994,0.97201334,0.096055436,0.025427296000000002,302.50335,3.6528738,1.0538655,1.5405031,0.14329515,0.041106795,1.633209,0.21277253,0.20835398,0.0095125737,0.019722873,0.0030656073,10.424359,10.423595,4.9083197,2.8255506,3.2122466,0.92525579,0.000010575039,0.0000013344875,9.1564395e-7,9.4630538e-7,9.1196772e-7,2.6338579e-7,2.24,2.84,2.05,1.18,2.87
11168,11168,aides culinaires et ingrédients divers,sauces,"Sauce aïoli, préemballée","Aioli sauce (garlic and olive oil mayonnaise), prepacked",0.46810294,0.038477128,0.019424246,0.025499199,0.0092187667,0.002442269,0.64180128,0.22328972,0.17709348,0.32398425,0.039976883,0.0066736979,1.4474975e-7,2.1488203e-8,6.7274412e-8,7.7588454e-8,2.7174943e-9,7.1115194e-10,0.10541858,0.44637954,0.060703489,0.02188609,0.14640479,0.04227436,0.0084806828,0.00058432564,0.00037292255,0.0010337896,0.000081268702,0.000019222376,2.7982527e-7,1.2213413e-8,4.5656513e-9,2.2101318e-8,1.6274243e-9,4.0999127e-10,1.8564943e-7,4.7039139e-9,1.592939e-9,2.4220896e-9,4.0123877e-10,1.0814384e-10,3.9811565e-9,1.4794261e-10,9.1936259e-11,1.2349208e-10,2.6512424e-11,6.823398e-12,0.040884946,0.0017230253,0.00056059191,0.0011331862,0.00016240883,0.000040490366,0.00051503897,0.000048894549,0.000043023711,0.000023077203,0.0000099187014,0.0000022997207,0.017382918,0.0010610516,0.00012510944,0.00029836576,0.000036623873,0.0000088895404,0.17330993,0.0057688961,0.0010736224,0.0032412553,0.0003211226,0.00006928173,60.281127,1.87620208,3.8687245000000003,1.50965175,0.182289694,0.025427296000000002,540.78097,3.3404656,0.3916358,2.6586787,0.15417489,0.041106795,18.20072,0.12010852,0.21008567,0.015102055,0.020241668,0.0030656073,14.876496,11.28949,3.8969253,4.5097794,3.2340672,0.92525579,0.000017788801,0.0000013968883,0.0000021369671,0.0000013707436,9.1819991e-7,2.6338579e-7,2.49,2.45,1.71,3.25,2.54
26006,26006,"viandes, œufs, poissons",poissons crus,"Lieu ou colin d'Alaska, cru","Alaska pollock, raw",1.7588911999999999,0,0.017876061999999998,0.10055939,0.009013996299999999,0.002442269,9.3213296,0,0.27530877,1.1705297,0.037353873,0.0066736979,0.0000020730643,0,2.9689795e-9,2.7801052e-7,2.6107664e-9,7.1115194e-10,0.57992051,0,0.00044507959,0.071046565,0.14624634,0.04227436,0.21776294,0,0.00061769569,0.0068444356,0.000072660634,0.000019222376,0.0000023855584,0,7.517361e-9,6.5297579e-8,1.5007646e-9,4.0999127e-10,2.9761811e-8,0,3.1811813e-10,7.3518158e-9,3.8701887e-10,1.0814384e-10,6.5148888e-9,0,3.7774939e-11,4.7598553e-10,2.4961228e-11,6.823398e-12,0.31644276,0,0.00069857633,0.0075173615,0.0001491935,0.000040490366,0.00029027635,0,0.00000631084,0.000083446366,0.0000087351538,0.0000022997207,0.076235821,0,0.0001279262,0.0022378228,0.000033091098,0.0000088895404,0.83434318,0,0.0012138712,0.024466448,0.00027165361,0.00006928173,33.28224,0,0.523334785,5.2280694,0.12584029400000002,0.025427296000000002,17.395355,0,0.047396939,7.0804068,0.14705295,0.041106795,0.25815071,0,0.14466321,0.048755548,0.019902062,0.0030656073,128.70481,0,4.3843507,15.328551,3.2197833,0.92525579,0.000029695733,0,3.3803311e-8,0.0000054506326,9.1412029e-7,2.6338579e-7,3.68,4.6,2.54,2.59,5
26152,26152,"viandes, œufs, poissons",poissons cuits,"Lieu ou colin d'Alaska, fumé","Alaska pollock, smoked",1.7588911999999999,0,0.018404719,0.10055939,0.0058161689999999995,0.002442269,9.3213296,0,0.16951947,1.1705297,0.024135936,0.0066736979,0.0000020730643,0,6.3181456e-8,2.7801052e-7,1.6911417e-9,7.1115194e-10,0.57992051,0,0.056952153,0.071046565,0.093894482,0.04227436,0.21776294,0,0.00035128083,0.0068444356,0.000048412382,0.000019222376,0.0000023855584,0,4.2964119e-9,6.5297579e-8,9.9012242e-10,4.0999127e-10,2.9761811e-8,0,1.5019184e-9,7.3518158e-9,2.5134097e-10,1.0814384e-10,6.5148888e-9,0,8.6601912e-11,4.7598553e-10,1.6340145e-11,6.823398e-12,0.31644276,0,0.00052763836,0.0075173615,0.000098519752,0.000040490366,0.00029027635,0,0.000040454762,0.000083446366,0.0000058584166,0.0000022997207,0.076235821,0,0.00011841335,0.0022378228,0.00002198263,0.0000088895404,0.83434318,0,0.0010122506,0.024466448,0.00018485521,0.00006928173,33.28224,0,3.83485843,5.2280694,0.092594008,0.025427296000000002,17.395355,0,0.36975385,7.0804068,0.095874396,0.041106795,0.25815071,0,0.19733915,0.048755548,0.012853251,0.0030656073,128.70481,0,3.6580699,15.328551,2.0684817,0.92525579,0.000029695733,0,0.000002006345,0.0000054506327,5.8747731e-7,2.6338579e-7,3.24,3.66,2.54,2.59,4.18
26179,26179,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Thon germon ou thon blanc, à l'huile d'olive, appertisé, égoutté","Albacore, in olive oil, canned, drained",1.4663519,0.06644689499999999,0.023017925,0.065654849,0.0069091072,0,7.1660061,0.64121755,0.26404996,0.76869323,0.024325574,0,0.0000016302952,1.017456e-7,1.352946e-8,1.8119493e-7,2.5760687e-9,0,0.46381464,0.16955684,0.010982152,0.050138709,0.10739334,0,0.16938011,0.0017319855,0.0013041904,0.0040913707,0.000057919251,0,0.0000018947271,3.0337581e-8,1.8714433e-8,4.7367705e-8,1.1037161e-9,0,7.4975583e-8,4.1533325e-9,8.8555759e-10,5.2496114e-9,3.0098299e-10,0,5.4631715e-9,2.1327978e-10,1.6360726e-9,3.0802161e-10,2.0041466e-11,0,0.25279723,0.0045991422,0.0010132364,0.0045449093,0.00011389704,0,0.00033870057,0.00024546104,0.00013275024,0.000053525806,0.0000063984959,0,0.063074369,0.00088050548,0.00025778089,0.0013035178,0.00002474732,0,0.68167849,0.012436008,0.0026331087,0.014258615,0.00019993452,0,39.6031822,8.9857041,0.77358788,3.4889729999999997,0.105450567,0,161.52817,2.062082,0.74429613,5.4726684,0.1099082,0,5.1933408,0.45460586,0.03568754,0.033475334,0.04524895,0,100.92597,13.73675,2.7867721,10.49364,2.4581765,0,0.000029482568,0.0000012088559,3.9421959e-7,0.0000033717733,6.7819943e-7,0,2.89,3.33,2.39,2.44,3.4
26076,26076,"viandes, œufs, poissons",poissons crus,"Thon germon ou thon blanc, cru","Albacore, raw",1.3899715,0,0.017876061999999998,0.066819293,0.009013996299999999,0.002442269,7.265599,0,0.27530877,0.78496269,0.037353873,0.0066736979,0.0000016534852,0,2.9689795e-9,1.8690731e-7,2.6107664e-9,7.1115194e-10,0.45135556,0,0.00044507959,0.047656083,0.14624634,0.04227436,0.17382719,0,0.00061769569,0.0044110955,0.000072660634,0.000019222376,0.0000018993348,0,7.517361e-9,4.4145271e-8,1.5007646e-9,4.0999127e-10,2.2687849e-8,0,3.1811813e-10,4.9679188e-9,3.8701887e-10,1.0814384e-10,4.4861215e-9,0,3.7774939e-11,3.174245e-10,2.4961228e-11,6.823398e-12,0.25270578,0,0.00069857633,0.0048348838,0.0001491935,0.000040490366,0.00017531734,0,0.00000631084,0.000056122989,0.0000087351538,0.0000022997207,0.060901246,0,0.0001279262,0.0014368039,0.000033091098,0.0000088895404,0.66664131,0,0.0012138712,0.015701561,0.00027165361,0.00006928173,25.9008629,0,0.523334785,3.5142293,0.12584029400000002,0.025427296000000002,13.336303,0,0.047396939,4.8042208,0.14705295,0.041106795,0.13296537,0,0.14466321,0.032870223,0.019902062,0.0030656073,100.16678,0,4.3843507,10.280803,3.2197833,0.92525579,0.000021611887,0,3.3803311e-8,0.0000036520357,9.1412029e-7,2.6338579e-7,3.57,4.6,2.54,2.59,4.54
26077,26077,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Thon germon ou thon blanc, cuit à la vapeur sous pression","Albacore, steamed under pressure",1.6972357999999999,0,0.021827709,0.081590233,0.011006612,0.034414186,8.8717179,0,0.33616798,0.95848499,0.045611246,0.094039551,0.0000020190014,0,3.6252962e-9,2.2822467e-7,3.1878973e-9,1.0020892e-8,0.55113133,0,0.000543468,0.058190842,0.17857527,0.59569101,0.21225308,0,0.00075424227,0.0053862035,0.000088722849,0.00027086387,0.0000023191979,0,9.1791339e-9,5.3903937e-8,1.8325206e-9,5.777216e-9,2.770318e-8,0,3.8844069e-10,6.0661171e-9,4.7257249e-10,1.5238625e-9,5.4778146e-9,0,4.6125392e-11,3.8759372e-10,3.0479108e-11,9.6148984e-11,0.30856842,0,0.00085300222,0.0059036736,0.00018217391,0.00057055262,0.00021407265,0,0.0000077059017,0.000068529425,0.00001066613,0.000032405528,0.074363955,0,0.00015620532,0.0017544209,0.000040406151,0.00012526314,0.81400772,0,0.0014822071,0.019172517,0.00033170482,0.00097625376,31.626456400000002,0,0.639022129,4.291077700000001,0.1536583,0.35829784,16.2844,0,0.057874412,5.8662323,0.17956019,0.57923876,0.16235843,0,0.17664217,0.040136449,0.024301572,0.04319769,122.30945,0,5.3535466,12.553457,3.9315422,13.037845,0.000026389367,0,4.1275803e-8,0.0000044593475,0.0000011161939,0.0000037113879,3.46,4.3,2.62,2.34,4.58
15029,15029,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,"Luzerne, graine germée","Alfalfa seeds, sprouted, raw",0.7815898,0,0.043717755,0.020870917,0.012841266,0.012749462,2.341328,0,0.53013177,0.26225739,0.045312862,0.32140419,1.2998025e-7,0,1.2739154e-8,6.1144971e-8,4.742782e-9,2.3061555e-9,0.066560754,0,0.053487467,0.020848942,0.19904042,0.00071740174,0.012343515,0,0.0014502217,0.00065721965,0.00010991497,0.0003261243,7.1909024e-7,0,1.4007464e-8,2.1307803e-8,2.0902351e-9,2.2942123e-9,3.3967464e-7,0,1.5851765e-9,2.2783246e-9,5.6212209e-10,8.5361805e-10,8.3329267e-9,0,1.3112162e-10,9.8581235e-11,3.759944e-11,4.3314976e-11,0.10369112,0,0.0016741792,0.00076622782,0.00021531438,0.00020529226,0.0028520667,0,0.00013275413,0.00001801149,0.00001228695,0.00005534637,0.058030887,0,0.00036138232,0.00015938274,0.00004706102,0.00037332151,0.45308288,0,0.0034314893,0.0017363866,0.00038786311,0.00086200225,38.352593999999996,0,0.9883428,1.26141432,0.21376379699999998,1.47636222,569.2205,0,2.139775,2.7951826,0.20601285,0.19434984,9.9714913,0,0.42308164,0.013320575,0.084111716,0.011146388,16.331989,0,9.9666746,4.0062774,4.5500549,0.20007692,0.000018928975,0,0.0000018592621,9.3990453e-7,0.0000012573749,6.4971376e-8,4.87,4.83,4.84,4.83,5
24664,24664,produits céréaliers,gâteaux et pâtisseries,Gâteau aux amandes type financier,Almond cake,0.44326983999999997,0.043444497,0.018887875000000002,0.015151824999999999,0.004789504500000001,0,3.0060482,0.26410782,0.28779479,0.17302113,0.019437894,0,1.032585e-7,2.4163795e-8,3.161677e-9,3.8645983e-8,1.842159e-9,0,0.14778917,0.50269124,0.00047505762,0.013688429,0.069951657,0,0.0076661464,0.00062385255,0.00065794422,0.00082849886,0.000050801432,0,3.7462208e-7,1.3554865e-8,8.0149904e-9,1.338871e-8,9.1009093e-10,0,5.2459466e-8,5.0011398e-9,3.3133116e-10,1.4667075e-9,2.1718339e-10,0,2.6200667e-9,1.5284515e-10,4.0102904e-11,7.6368293e-11,1.5390503e-11,0,0.054893876,0.0017229676,0.0007444972,0.00096495438,0.000094191544,0,0.00050541283,0.000060981506,0.0000067328595,0.000013617016,0.0000059620615,0,0.017501685,0.0011177839,0.00013515976,0.00024918026,0.000021470801,0,0.23902625,0.0057324067,0.0012911996,0.0027316919,0.00020549841,0,85.945368,2.07285668,0.528666079,0.8024329800000001,0.15495294999999998,0,241.55371,3.4158639,0.050460187,1.7888983,0.082248855,0,7.5346877,0.056925609,0.1543161,0.0088457077,0.029924726,0,10.942486,12.907026,4.6767023,2.585067,1.6184174,0,0.000010409461,0.0000021525109,3.6040441e-8,6.2901808e-7,4.4652735e-7,0,2.59,2.38,3.28,2.83,1.86
18107,18107,boissons,boissons sans alcool,Boisson à l'amande,"Almond drink not sweet, not fortified, prepacked",0.026466293,0.010965461000000001,0.0099157882,0.0095530724,0.0042385627,0,0.090492228,0.049211737,0.09985047,0.11743923,0.014619521,0,7.4335216e-9,1.3699914e-8,1.2163059e-8,2.7310477e-8,1.5571076e-9,0,0.0034730517,0.074061353,0.010968142,0.0092773731,0.066315785,0,0.00052682416,0.00016858973,0.00035037916,0.00035485503,0.000034946149,0,1.5641301e-8,2.9698675e-9,7.7809672e-9,9.4951127e-9,6.7251467e-10,0,2.2896491e-9,1.1917148e-9,7.3642523e-10,1.0072826e-9,1.8506482e-10,0,1.8811971e-10,8.0449932e-11,5.0195639e-11,4.4532407e-11,1.2248821e-11,0,0.0022382093,0.00043887869,0.00049095857,0.00041751616,0.000069199508,0,0.000032338766,0.000028151648,0.000044946956,0.0000079587854,0.0000038740883,0,0.0011352169,0.00016629117,0.00026097785,0.00009334317,0.000015196216,0,0.0096174956,0.00062480718,0.0015962625,0.0010210485,0.00011966614,0,8.4670401,0.6789310399999999,0.66994502,0.56019662,0.060625985,0,16.186116,0.63075999,4.2485442,1.2517024,0.067294402,0,0.977209,0.11432509,0.033224311,0.005911562,0.027579457,0,0.72511928,2.7482052,1.3590998,1.7884554,1.513482,0,8.0125518e-7,0.000001486327,4.6594616e-7,4.1156581e-7,4.1835161e-7,0,2.21,2.75,1.61,2.14,2.33
15201,15201,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,"Pâte d'amande, préemballée","Almond paste or marzipan, prepacked",0.46806753999999995,0.043894325,0.023585408000000002,0.02209387,0.006713881600000001,0,1.4908911,0.33255859,0.28118162,0.23613909,0.026210641,0,1.0379419e-7,2.5180048e-8,6.9282995e-9,5.1151451e-8,2.5639125e-9,0,0.074082542,0.43311071,0.029118902,0.019247824,0.09990305,0,0.0086585064,0.00072595244,0.00078821579,0.0015939665,0.000066754551,0,3.1038172e-7,1.5440402e-8,7.6204321e-9,1.6220235e-8,1.2143404e-9,0,5.3600215e-8,4.9731037e-9,8.6115253e-10,1.7871083e-9,3.007903e-10,0,2.6058799e-9,1.5709768e-10,7.1282078e-11,1.1307712e-10,2.0944556e-11,0,0.045110121,0.0020039349,0.00091051573,0.0019436699,0.00012562406,0,0.00043398516,0.000074841592,0.000072270929,0.000020252194,0.0000077121937,0,0.017688963,0.0012533349,0.00019542697,0.000509321,0.00002827763,0,0.19471187,0.0069879421,0.0018631734,0.0056059897,0.00025987658,0,148.451886,3.6012002999999995,0.53651399,1.0498762,0.18291653,0,236.88208,3.4614152,1.164358,2.210319,0.11271864,0,17.634573,0.038316232,0.23033141,0.011549229,0.042523821,0,10.83406,11.67785,5.4256633,3.4599239,2.304568,0,0.000012049928,0.0000014171107,0.000001012103,8.1362498e-7,6.3564782e-7,0,3.19,3.07,4,2.61,3.08
15000,15000,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,Amande (avec peau),"Almond, (with peel)",0.6883857800000001,0.012180043,0.021858877,0.031502211,0.0064206332,0,1.8861183,0.193667,0.26506589,0.32099012,0.022656431,0,1.4850723e-7,5.0401131e-9,6.3695771e-9,6.8705593e-8,2.371391e-9,0,0.055235692,0.002018542,0.026743734,0.026790679,0.099520211,0,0.013403337,0.00031836465,0.00072511087,0.0026460529,0.000054957486,0,3.6094549e-7,6.8544628e-9,7.0037321e-9,2.0785507e-8,1.0451176e-9,0,8.58997e-8,5.7073014e-10,7.9258824e-10,2.1392187e-9,2.8106104e-10,0,3.915627e-9,3.3183901e-11,6.5560808e-11,1.5462988e-10,1.879972e-11,0,0.05275763,0.00091825671,0.00083708958,0.0032675821,0.00010765719,0,0.00058556621,0.000037605019,0.00006637706399999999,0.000027774725,0.0000061434752,0,0.025350875,0.00037597416,0.00018069116,0.0008693501,0.00002353051,0,0.22557495,0.0038045385,0.0017157446,0.0095817147,0.00019393155,0,257.800731,4.3338066,0.49417141,1.3919741600000002,0.106881898,0,375.37183,0.36346708,1.0698875,2.8015582,0.10300642,0,30.810308,0.0015180649,0.21154082,0.01497705,0.042055858,0,14.926744,0.43014999,4.9833373,4.6601396,2.2750274,0,0.00001826777,9.4060512e-8,9.2963103e-7,9.7344154e-7,6.2868747e-7,0,3.19,3.07,4,2.61,3.08
15042,15042,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,"Amande, grillée, salée","Almond, grilled, salted",0.6883857800000001,0.012180043,0.021858877,0.031502211,0.0064206332,0,1.8861183,0.193667,0.26506589,0.32099012,0.022656431,0,1.4850723e-7,5.0401131e-9,6.3695771e-9,6.8705593e-8,2.371391e-9,0,0.055235692,0.002018542,0.026743734,0.026790679,0.099520211,0,0.013403337,0.00031836465,0.00072511087,0.0026460529,0.000054957486,0,3.6094549e-7,6.8544628e-9,7.0037321e-9,2.0785507e-8,1.0451176e-9,0,8.58997e-8,5.7073014e-10,7.9258824e-10,2.1392187e-9,2.8106104e-10,0,3.915627e-9,3.3183901e-11,6.5560808e-11,1.5462988e-10,1.879972e-11,0,0.05275763,0.00091825671,0.00083708958,0.0032675821,0.00010765719,0,0.00058556621,0.000037605019,0.00006637706399999999,0.000027774725,0.0000061434752,0,0.025350875,0.00037597416,0.00018069116,0.0008693501,0.00002353051,0,0.22557495,0.0038045385,0.0017157446,0.0095817147,0.00019393155,0,257.800731,4.3338066,0.49417141,1.3919741600000002,0.106881898,0,375.37183,0.36346708,1.0698875,2.8015582,0.10300642,0,30.810308,0.0015180649,0.21154082,0.01497705,0.042055858,0,14.926744,0.43014999,4.9833373,4.6601396,2.2750274,0,0.00001826777,9.4060512e-8,9.2963103e-7,9.7344154e-7,6.2868747e-7,0,3.68,4.04,4,2.61,4.05
15041,15041,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,"Amande, mondée, émondée ou blanchie","Almond, peeled, unpeeled or blanched",0.6883857800000001,0.012180043,0.021858877,0.031502211,0.0064206332,0,1.8861183,0.193667,0.26506589,0.32099012,0.022656431,0,1.4850723e-7,5.0401131e-9,6.3695771e-9,6.8705593e-8,2.371391e-9,0,0.055235692,0.002018542,0.026743734,0.026790679,0.099520211,0,0.013403337,0.00031836465,0.00072511087,0.0026460529,0.000054957486,0,3.6094549e-7,6.8544628e-9,7.0037321e-9,2.0785507e-8,1.0451176e-9,0,8.58997e-8,5.7073014e-10,7.9258824e-10,2.1392187e-9,2.8106104e-10,0,3.915627e-9,3.3183901e-11,6.5560808e-11,1.5462988e-10,1.879972e-11,0,0.05275763,0.00091825671,0.00083708958,0.0032675821,0.00010765719,0,0.00058556621,0.000037605019,0.00006637706399999999,0.000027774725,0.0000061434752,0,0.025350875,0.00037597416,0.00018069116,0.0008693501,0.00002353051,0,0.22557495,0.0038045385,0.0017157446,0.0095817147,0.00019393155,0,257.800731,4.3338066,0.49417141,1.3919741600000002,0.106881898,0,375.37183,0.36346708,1.0698875,2.8015582,0.10300642,0,30.810308,0.0015180649,0.21154082,0.01497705,0.042055858,0,14.926744,0.43014999,4.9833373,4.6601396,2.2750274,0,0.00001826777,9.4060512e-8,9.2963103e-7,9.7344154e-7,6.2868747e-7,0,3.68,4.04,4,2.61,4.05
15032,15032,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,"Luzerne, graine","Alphalfa seeds, raw",0.7815898,0,0.043717755,0.020870917,0.012841266,0.012749462,2.341328,0,0.53013177,0.26225739,0.045312862,0.32140419,1.2998025e-7,0,1.2739154e-8,6.1144971e-8,4.742782e-9,2.3061555e-9,0.066560754,0,0.053487467,0.020848942,0.19904042,0.00071740174,0.012343515,0,0.0014502217,0.00065721965,0.00010991497,0.0003261243,7.1909024e-7,0,1.4007464e-8,2.1307803e-8,2.0902351e-9,2.2942123e-9,3.3967464e-7,0,1.5851765e-9,2.2783246e-9,5.6212209e-10,8.5361805e-10,8.3329267e-9,0,1.3112162e-10,9.8581235e-11,3.759944e-11,4.3314976e-11,0.10369112,0,0.0016741792,0.00076622782,0.00021531438,0.00020529226,0.0028520667,0,0.00013275413,0.00001801149,0.00001228695,0.00005534637,0.058030887,0,0.00036138232,0.00015938274,0.00004706102,0.00037332151,0.45308288,0,0.0034314893,0.0017363866,0.00038786311,0.00086200225,38.352593999999996,0,0.9883428,1.26141432,0.21376379699999998,1.47636222,569.2205,0,2.139775,2.7951826,0.20601285,0.19434984,9.9714913,0,0.42308164,0.013320575,0.084111716,0.011146388,16.331989,0,9.9666746,4.0062774,4.5500549,0.20007692,0.000018928975,0,0.0000018592621,9.3990453e-7,0.0000012573749,6.4971376e-8,4.36,2.94,4.84,4.83,4.83
9345,9345,produits céréaliers,"pâtes, riz et céréales","Amarante, crue","Amaranth, raw",0.10336058,0,0.021858877,0.010435459,0.0045111657,0,0.73765151,0,0.26506589,0.13112869,0.01606076,0,3.9904161e-8,0,6.3695771e-9,3.0572485e-8,1.6687557e-9,0,0.037031093,0,0.026743734,0.010424471,0.069671359,0,0.0021306124,0,0.00072511087,0.00032860982,0.000039221013,0,5.6464546e-8,0,7.0037321e-9,1.0653901e-8,7.4266081e-10,0,3.9473194e-9,0,7.9258824e-10,1.1391623e-9,1.9797161e-10,0,1.3541489e-9,0,6.5560808e-11,4.9290617e-11,1.32945e-11,0,0.0091537201,0,0.00083708958,0.00038311391,0.000076513095,0,0.00024191777,0,0.00006637706399999999,0.0000090057451,0.0000044042261,0,0.0078543352,0,0.00018069116,0.00007969137,0.000016780286,0,0.040266682,0,0.0017157446,0.00086819331,0.00014009119,0,5.0970749,0,0.49417141,0.63070716,0.079767426,0,103.16693,0,1.0698875,1.3975913,0.072723264,0,1.8701378,0,0.21154082,0.0066602874,0.029468338,0,4.0878528,0,4.9833373,2.0031387,1.5935587,0,0.0000029272635,0,9.2963103e-7,4.6995227e-7,4.4039326e-7,0,3.6,2.56,4.04,3.9,3.9
